1604.013656468434,371.61762788735797,3453.609426557649
2042.9646065975166,5532.745890425733,3817.2224883818467
41.0075078639523,17.889724315992225,264.47366916693386,306.4098197085128,82.260461775014,337.39506566822945
221.9631061910668,195.9787405052965,51.63468340706709,17.102701844976536,306.96163850433356,164.13666399979377
0.5579194286862972,52.322602760043935,7.229147640013835,192.43847877871326,45.74217259070592,8.891443696700065,42.035247531171336
71.90632088732256,109.91795685798463,53.985416669182,38.68117290310214,39.132796198250745,200.0,175.6632614565485
159.07268155343843,50.4605170562464,79.78873668326433,12.36501656182952,25.17702892664588,69.37825065486905,167.07180891737042
113.6015902752528,137.07092024479888,122.40495335361888,146.95201258004658,150.63404840961198,200.0,67.99076570218493
17.044027981574207,200.0,106.01566370316911,132.0336931309559,61.238659733886834,172.23924433084179,128.6842433167989
34.932105933954816,28.50249113787244,29.574746630160703,156.83009285459167,1.818527610006111,104.5878662241434,50.64610902680077
141.60457183204792,18.446955598576597,200.0,37.32064816728844,98.87617026734611,200.0,71.49994392991877
179.48728931911245,86.05940323806146,0.45650225847495207,182.35069192666097,17.20952211317676,87.36829703167095,81.55680481553595
119.33403687741662,39.21410158770996,61.92825677858193,2.377544176865843,68.88832045208942,101.4165431589536,109.4224827410136
133.49392040444127,75.5190323647924,13.791551801483976,0.5998899085309528,145.68253026311677,32.58697935314473,200.0
124.53731322617777,139.6780632478425,200.0,200.0,41.8308253178007,28.673730607515925,16.223858380252643
157.22633264885707,68.81888075442406,31.687824027605117,66.81238315793362,200.0,200.0,6.250624838224844
78.42162381836717,200.0,10.637819924588712,82.67358569312063,179.85490229816455,135.24194587055692,87.32483026165022
97.58272223002865,10.989186504978889,68.78458539413353,75.91751447846805,30.011837649967042,122.00100090366138,200.0
200.0,73.54672322747358,22.10543790973871,14.287842397407758,3.6219616486153186,88.67280584340966,65.46778994386901
200.0,161.71925119241283,149.45969224920117,188.79127127793183,169.88032415913128,174.16157470033863,132.8491092807501
200.0,118.80607724105185,200.0,116.76714973072734,100.33173710331154,200.0,40.2696497184738
80.02642668354865,49.31230191230071,31.93177595672654,200.0,40.28081383802635,35.87448871168429,24.012551144276234
51.38397208845347,19.370076673052438,200.0,93.62557122348959,22.24641137881074,81.60366184373416,200.0
200.0,110.17993419221374,89.79715765452711,200.0,115.35732615992237,200.0,47.852687830112714
136.60039318478746,200.0,70.01101751069359,23.1528860304039,93.2815128351105,119.41540930117858,26.023851686584514
155.24524996014574,200.0,16.89604900473283,98.26112353546122,163.9427249240717,96.17614823108828,200.0
31.13906226240485,82.4270065216266,3.5432147167336225,193.45906449705808,110.41461565364477,95.77525602183292,33.43766663835612
