1366.931384449423,1752.13215592673,2078.077551424454
545.084553455971,2148.8505229175726,3047.3283018516804
343.6477670505709,41.56236741023696,311.09047466223706,195.75550473490216,293.5317929408941,4.220969221107055
316.6427734742633,29.42635089299199,237.67716737605838,176.48718890320333,345.07688556977064,116.31357478468561
34.16945352764877,81.98483803300482,82.88959334856246,2.1718462631642,195.27382938997,17.31271452919016,190.6446852578001
54.24244827727368,54.68039873866885,0.04431763774755915,200.0,25.528601332486694,24.15654941431011,66.84029436792105
8.594858976666577,11.242950364352229,45.61600216073567,91.72122192396486,44.7396278830562,52.51463309691377,143.1475981297317
43.70138694911745,32.29070123413486,28.60993918340968,85.25743566752016,20.29222179590947,73.20685399355744,1.8717042646062385
54.093547476717426,21.536854823524095,28.98550601051125,54.54133424627068,43.91272872233668,13.872321471546513,105.13689480216745
200.0,55.17012632918096,57.821029582931324,200.0,23.5505140241765,25.574944087731893,43.750597764480716
148.71788852655678,105.46617658364565,94.34857030590994,143.1894125391297,22.995128017380967,197.49110260305787,62.001436831013194
19.983527319321144,200.0,118.06800591971462,98.82954101862809,0.016057221042998115,14.160702757865344,39.26785529800895
196.1376765793438,44.708875937732145,22.00855660692453,47.18229954531,46.29155254639002,200.0,63.80055010301679
107.87719305825551,200.0,90.48554349113046,102.47307972576121,8.069591511299747,15.294298839551065,43.98134704323818
134.00542211749857,103.18148764324802,69.94691908049501,41.7991602525062,16.79836664279528,110.67768659319555,59.86010516628184
44.95747825817563,37.57882971873648,174.77784284768745,102.34776910476862,3.502931379237758,2.7348270868324027,13.246384719446013
12.773396664584993,67.19971578059236,130.37993843150454,78.62696889172003,83.2652847074282,139.59238314698524,62.20884661848373
200.0,38.67462247067135,111.69072421150238,200.0,24.02851676188338,97.69707343934044,69.98483874813748
47.43720246947176,200.0,97.78176119542408,71.71441360180387,30.976867651514972,58.715578082849525,20.606906362753108
26.21845738942702,162.20740003821112,72.73377115071544,6.155727116439278,119.75811005863851,66.93459297087595,97.99462311581996
109.16203196440246,4.300508257666345,40.96245275443082,200.0,78.92305285057193,124.35050326088927,114.64723644526953
