781.1168888205545,3273.431320393872,3083.236991235396
2540.378109291575,6182.760000577452,970.2598892423548
72.6525324845503,197.80153073094266,294.5753613937982,350.6092542851485,147.5008745984648,309.37365289843365
325.44678084686745,339.9824313802044,218.41715712819928,343.0345117775465,169.84415542946772,324.10513642248156
143.79809803784434,163.8994436148201,38.46675055576341,196.18442537840056,83.47318021580914,196.52179222133208,13.646724941491172
63.276494155644095,146.62674534201247,131.20823324844173,110.06354443185339,2.829858425993663,167.26003531287813,88.58772021001208
200.0,51.42901317240998,25.908696824809624,128.34760727426843,20.112644604312237,200.0,28.40315337712679
29.775244633532225,117.63040988867216,68.84452317668155,46.70030602303117,84.83160000935774,166.5058270722019,82.55071494744465
47.14884323229856,200.0,109.97423020666432,181.41406010851298,184.29831787134702,198.2863074965734,192.50763301227477
200.0,71.40255995197731,20.645927278876364,183.33656597472032,109.83077965754217,197.58351452989444,124.2020543717158
119.71375188130294,157.79425544982533,71.28729827685572,46.9237944079503,94.50361312831828,192.13639425014986,85.14958757388528
126.63474419285589,191.55036767752702,50.59331395502435,185.1471004095505,200.0,87.34718546230401,25.69885808360641
57.57902538765099,62.33348944453882,52.87564632225879,35.9392659729043,200.0,24.15123350103834,111.01090258875395
200.0,85.81509042639618,43.58898430129499,74.61328429437395,141.20578514586782,16.421124300983717,200.0
80.10055790229994,89.16010722862863,163.06361848472685,190.78724679532678,116.13529109628766,161.48562353126664,100.62543072914143
105.93916162825306,152.89061490727465,142.65063123712878,95.991095064267,200.0,125.06621562667604,23.12032897973164
72.47300334487976,156.00268811196773,88.9996113872983,47.38186611085496,200.0,200.0,77.45857960510172
53.373990751704014,11.559441715881562,100.45371347304524,62.5138019622216,14.878726092197816,185.64385249695567,48.87315210797259
200.0,59.66200821324815,158.87774771690005,34.73769543808845,12.180423955261722,121.44229066854689,149.3519496122522
53.20618211719933,18.074017938785286,192.8489069108151,8.720087743732371,186.4062836157413,161.16101457048563,88.57362458853899
190.45985485194882,7.313036423976205,24.93591155407819,149.91401282216833,141.29660591267998,200.0,0.8418828054705791
66.95053637399758,65.1709641677977,1.9513221047389813,191.51658079620435,77.9227420634061,81.28143551090392,37.50167552703531
92.6389639675976,133.83078703880344,164.87357632105972,122.7294788464147,61.301725818274605,7.525328957639545,88.61550365952925
154.46798028470945,62.02989918130266,100.33752695641114,120.33241692169841,145.5599035372664,30.861431980359527,191.72105378527732
190.66587978409763,118.13909565569703,113.90534787913592,103.62928559468938,58.384778441622124,5.90202558166958,50.87179722479979
115.26547374888753,167.53629681773265,9.316450859633898,60.95326457037565,170.98211998896733,182.15868365162405,200.0
63.74221822220378,151.52885914188823,74.62550082933608,78.23658615515002,196.48385758526456,2.4757205726629437,190.96746049168488
178.71916610778547,182.63048199571057,26.656246899746627,40.73595757187037,183.50003582773616,34.71303827162262,128.3384184085715
20.196672447936592,63.35456111310135,43.58483201768591,118.30524415648387,107.81092524127874,71.23676469454769,74.18229283595576
170.01703707890945,34.45669201441767,134.3861099462867,165.83922761482123,103.03206474364322,200.0,91.56300487674147
44.76266393925521,145.33734917422453,145.88134442413335,171.40330543120675,43.23128383048936,200.0,200.0
121.3614942397269,27.175398138888397,163.57451647628184,168.88355920890433,82.13383406453184,35.26071709881276,144.31591581559945
198.58365067389394,200.0,187.0913971840789,82.80906659285452,181.1882774644104,43.46129166786307,79.8272909096843
198.23733035950406,9.675550287236096,10.083093252959948,36.28459868991325,146.99255494664465,126.54398307020037,38.49678343274613
15.447488801350424,121.16635677223162,167.9529335354631,200.0,42.46606098877635,79.6719008306105,47.72526974333264
183.63709183952764,141.00355834079912,171.26437837248403,51.509880830415185,195.83307952891863,72.41646920024688,194.58056965484096
149.7889363297874,125.35578141440051,79.21554104887981,9.91516448680526,134.99227438897418,9.88180181929577,27.71513994418774
4.278953306148097,200.0,104.92628793425479,173.9811179958029,17.83848831170155,53.74356458506685,181.8737244706656
84.54903687349035,82.57246238313681,65.87393904283923,75.6682692844676,140.32575204497982,42.3116586496544,200.0
75.35774768343218,82.2707840324156,148.6200511058847,178.18958572735252,169.96498979372572,190.87129926056232,96.14374689700685
13.231817098534592,172.86918555331033,146.7832215168501,12.63413890935659,25.165653503518264,137.77652728133472,186.6096494783635
200.0,109.06683090777784,76.94402646168794,171.5535128500607,24.318341195391486,182.86881755209544,105.69505260523376
94.71764560235414,200.0,200.0,200.0,165.96457029072076,30.392650422949643,50.1541932839008
100.53898315469385,200.0,200.0,119.34354834879456,109.8528850531466,160.51983789574686,200.0
43.44768167465729,28.891809422003377,179.88433390742523,46.16662993336584,143.89948909983633,200.0,11.99553989293429
145.3098021756064,200.0,131.20149830973028,15.70358750279316,126.95048001626928,35.73825897191152,92.29951493634259
189.83457252685264,81.41958407015483,47.2300516115178,25.34136013693124,152.69033721928417,19.23114221738998,184.84321989419362
10.986382412772421,141.45033754734092,125.34118420081785,94.19627340777865,110.45904380808153,151.8500509412324,16.518390008668714
87.86181084185804,174.92697168440117,129.76730112824123,183.70781530606445,200.0,181.1250675210705,200.0
150.65194139600072,24.895178715604573,59.246795706129184,20.245969946985525,18.93764139081594,157.28822446513357,63.357916502953906
174.42976157595058,81.8100400760481,200.0,200.0,67.8109675549512,40.29871935331275,22.36121687596203
192.97398921195838,170.33502547505,114.95183503451508,200.0,30.845735760856932,116.34878250967171,50.20852158904947
14.97100400233483,120.67286869569709,175.34562429849925,48.2304705237056,98.95266031235074,200.0,180.97134555265703
200.0,23.058594349611777,170.1224828056419,96.1335835672945,164.81515350308155,135.63312993742517,149.95929947498422
67.29127821277415,32.3900179228259,200.0,200.0,5.423271904565075,155.9724843962216,135.57718829439997
109.92842392196646,169.12858677083528,148.03663239204522,68.04102558764805,200.0,39.34280941260624,18.257755679765197
107.08767835788348,79.30041691121322,139.8805930584909,181.3221174622332,181.16335552908018,200.0,157.60936855498653
172.66949482434296,49.62669618483664,200.0,112.33283742110973,190.70832683794856,200.0,26.4032601800918
